"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea"
"Access Time","Fri 2017-02-03 02:22:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.195"
"Records Found","4217"
"Records Returned","4217"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1310866","occ","","","175953","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57688"
"1310871","occ","","","175954","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57689"
"1310876","occ","","","175955","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57689"
"1310881","occ","","","175956","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57689"
"1310925","occ","","","175966","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57693"
"1310978","occ","","","175980","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57708"
"1310983","occ","","","175981","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57708"
"1310988","occ","","","175982","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57708"
"1310993","occ","","","175983","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","57708"
"1311749","occ","","","100413","Cetacea indet.","order","36652","","Cetacea","order","36652","Priabonian","","38","33.9","57798"
"1313079","occ","","","94930","Metopocetus n. sp. hunteri","species","335542","","Metopocetus hunteri","species","335542","Tortonian","","11.62","7.246","57862"
"1313474","occ","32050","","45723","n. gen. Llanocetus n. sp. denticrenatus","species","63221","","Llanocetus denticrenatus","species","63221","Priabonian","","38","33.9","12039"
"1314665","occ","","","176411","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","58039"
"1314666","occ","","","176411","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Holocene","","0.0117","0","58039"
"1316472","occ","","","57701","Mesoplodon n. sp. posti","species","337094","","Mesoplodon posti","species","337094","Zanclean","","5.333","3.6","58259"
"1317106","occ","","","84901","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Rancholabrean","","0.3","0.012","58344"
"1319285","occ","","","18532","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Late Hemphillian","","10.3","4.9","58587"
"1319286","occ","","","45478","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Early Pliocene","","5.333","3.6","58587"
"1319287","occ","","","154720","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Zanclean","","5.333","3.6","58587"
"1319288","occ","","","60036","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Late Hemphillian","","10.3","4.9","58587"
"1319289","occ","","","45474","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Zanclean","","5.333","3.6","58587"
"1319290","occ","","","52582","Kogiidae indet.","family","53256","","Kogiidae","family","53256","Zanclean","","5.333","3.6","58587"
"1320527","occ","","","169867","n. gen. Goedertius n. sp. oregonensis","species","338950","","Goedertius oregonensis","species","338950","Early Miocene","","23.03","15.97","58604"
"1320528","occ","","","176512","n. gen. Ninjadelphis n. sp. ujiharai","species","338952","","Ninjadelphis ujiharai","species","338952","Burdigalian","","20.44","15.97","58604"
"1320529","occ","","","125136","Zarhinocetus n. sp. donnamatsonae","species","338953","","Zarhinocetus donnamatsonae","species","338953","Burdigalian","Langhian","20.44","13.82","58604"
"1322745","occ","","","125179","Numataphocoena yamashitai","species","63500","","Numataphocoena yamashitai","species","63500","Zanclean","","5.333","3.6","58864"
"1322902","occ","","","54075","Xenorophidae indet.","family","135852","","Xenorophidae","family","135852","Chattian","","28.1","23.03","58879"
"1326010","occ","","","178157","Chaeomysticeti indet.","infraorder","53254","","Chaeomysticeti","infraorder","53254","Late Pleistocene","","0.126","0.0117","58963"
"1326050","occ","","","96800","Cetotheriidae indet.","family","42973","","Cetotheriidae","family","66751","Tortonian","","11.62","7.246","58965"
"1330471","occ","","","45450","Waharoa n. sp. ruwhenua","species","328444","","Waharoa ruwhenua","species","328444","Duntroonian","","27.3","25.2","59292"
"1330474","occ","","","173284","n. gen. Whakakai n. sp. waipata","species","341677","","Whakakai waipata","species","341677","Duntroonian","","27.3","25.2","59292"
"1331957","occ","","","179418","Basilosauridae indet.","family","42936","","Basilosauridae","family","42936","Priabonian","","38","33.9","59413"
"1331958","occ","","","100411","Basilosauridae indet.","family","42936","","Basilosauridae","family","42936","Priabonian","","38","33.9","59413"
"1332559","occ","","","179576","n. gen. Fragilicetus n. sp. velponi","species","343159","","Fragilicetus velponi","species","343159","Zanclean","","5.333","3.6","59463"
"1332560","occ","","","179577","Cetacea indet.","order","36652","","Cetacea","order","36652","Holocene","","0.0117","0","59464"
"1332561","occ","","","179577","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Holocene","","0.0117","0","59464"
"1332562","occ","","","179577","Delphinus delphis","species","64534","","Delphinus delphis","species","64534","Holocene","","0.0117","0","59464"
"1332563","occ","","","179577","Tursiops truncatus","species","64472","","Tursiops truncatus","species","102834","Holocene","","0.0117","0","59464"
"1332564","occ","","","179577","cf. Stenella sp.","genus","102903","","Stenella","genus","36854","Holocene","","0.0117","0","59464"
"1333806","occ","","","22219","aff. Plesiobalaenoptera sp.","genus","169827","","Plesiobalaenoptera","genus","169827","Late Miocene","","11.608","5.333","59588"
"1333807","occ","","","176419","aff. Plesiobalaenoptera sp.","genus","169827","","Plesiobalaenoptera","genus","169827","Zanclean","","5.333","3.6","59588"
"1333808","occ","","","22223","aff. Plesiobalaenoptera sp.","genus","169827","","Plesiobalaenoptera","genus","169827","Miocene","Pliocene","23.03","2.588","59588"
"1333809","occ","","","22227","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333810","occ","","","22221","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333811","occ","","","22220","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Miocene","Pliocene","23.03","2.588","59588"
"1333812","occ","","","176419","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333813","occ","","","179727","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333814","occ","","","179728","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333815","occ","","","179729","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1333816","occ","","","179730","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Zanclean","","5.333","3.6","59588"
"1334124","occ","","","179790","n. gen. Matapa n. sp. waihao","species","344336","recombined as","Matapanui waihao","species","344336","Whaingaroan","","34.3","27.3","59630"
"1334125","occ","","","179791","Matapa sp.","genus","344335","replaced by","Matapanui","genus","345405","Whaingaroan","","34.3","27.3","59630"
"1337624","occ","","","180528","n. gen. Awadelphis n. sp. hirayamai","species","345408","","Awadelphis hirayamai","species","345408","Messinian","","7.246","5.333","59901"
"1338361","occ","","","152358","Mammalodon n. sp. hakataramea","species","345694","","Mammalodon hakataramea","species","345694","Duntroonian","","27.3","25.2","59994"
"1338847","occ","","","180850","n. gen. Awamokoa n. sp. tokarahi","species","345859","","Awamokoa tokarahi","species","345859","Duntroonian","","27.3","25.2","60053"
"1338851","occ","","","120295","Cetacea indet.","order","36652","","Cetacea","order","36652","Duntroonian","","27.3","25.2","60053"
"1338894","occ","","","180866","n. gen. Echovenator n. sp. sandersi","species","345869","","Echovenator sandersi","species","345869","Chattian","","28.1","23.03","60060"
"1341264","occ","","","181249","Remingtonocetus harudiensis","species","63122","","Remingtonocetus harudiensis","species","53238","Lutetian","","47.8","41.3","60227"
"1341266","occ","","","181251","Cetacea indet.","order","36652","","Cetacea","order","36652","Lutetian","","47.8","41.3","60227"
"1341267","occ","","","181252","Cetacea indet.","order","36652","","Cetacea","order","36652","Lutetian","","47.8","41.3","60227"
"1341306","occ","","","181266","Balaenopteroidea indet.","unranked clade","63410","","Balaenopteroidea","unranked clade","63410","Tortonian","","11.62","7.246","60262"
"1341722","occ","","","46084","n. gen. Acrophyseter n. sp. deinodon","species","131405","","Acrophyseter deinodon","species","131405","Messinian","","7.246","5.333","60319"
"1341723","occ","","","45487","Acrophyseter n. sp. robustus","species","346507","","Acrophyseter robustus","species","346507","Serravallian","","13.82","11.62","60319"
"1341724","occ","","","78518","Acrophyseter sp.","genus","131404","","Acrophyseter","genus","131404","Messinian","","7.246","5.333","60319"
"1341725","occ","","","181357","Albireonidae indet.","family","42961","","Albireonidae","family","42961","Zanclean","","5.333","3.6","60320"
"1341979","occ","","","181308","cf. Ischyrorhynchus vanbenedeni","species","63859","","Ischyrorhynchus vanbenedeni","species","63859","Late Miocene","","11.608","5.333","60350"
"1341980","occ","","","127083","cf. Ischyrorhynchus vanbenedeni","species","63859","","Ischyrorhynchus vanbenedeni","species","63859","Late Miocene","","11.608","5.333","60350"
"1341981","occ","","","163731","Iniidae indet.","family","53142","","Iniidae","family","93947","Burdigalian","","20.44","15.97","60350"
"1341982","occ","","","181413","cf. Zarhachis flagellator","species","63658","","Zarhachis flagellator","species","63658","Burdigalian","","20.44","15.97","60350"
"1341991","occ","","","179873","Odontoceti indet.","suborder","42937","","Odontoceti","suborder","42937","Burdigalian","","20.44","15.97","60350"
"1341992","occ","","","163731","Mysticeti indet.","suborder","42971","","Mysticeti","suborder","42971","Burdigalian","","20.44","15.97","60350"
"1342005","occ","","","181312","Odontoceti indet.","suborder","42937","","Odontoceti","suborder","42937","Early Miocene","","23.03","15.97","60355"
"1342011","occ","","","34521","n. gen. Dagonodum n. sp. mojnum","species","346608","","Dagonodum mojnum","species","346608","Tortonian","","11.62","7.246","60356"
"1342755","occ","","","181622","cf. Papahu sp.","genus","287292","","Papahu","genus","287292","Aquitanian","Burdigalian","23.03","15.97","60406"
"1342761","occ","","","78518","n. gen. Chavinziphius n. sp. maxillocristatus","species","346721","","Chavinziphius maxillocristatus","species","346721","Messinian","","7.246","5.333","60408"
"1343697","occ","","","181813","Balaenopteridae indet.","family","42977","","Balaenopteridae","family","42977","Tortonian","","11.62","7.246","60474"
"1344162","occ","","","45485","n. gen. Incakujira n. sp. anillodefuego","species","346958","","Incakujira anillodefuego","species","346958","Tortonian","","11.62","7.246","60487"
"1346464","occ","","","75089","Mithridatocetus sp.","genus","347264","","Mithridatocetus","genus","347264","Tortonian","","11.62","7.246","60648"
"1346465","occ","","","182320","Mithridatocetus sp.","genus","347264","","Mithridatocetus","genus","347264","Neogene","","23.03","2.588","60648"
"1346644","occ","","","182379","Kentriodontidae indet.","family","42938","","Kentriodontidae","family","42938","Neogene","","23.03","2.588","60668"
"1348017","occ","32914","","88545","n. gen. Mithridatocetus n. sp. eichwaldi","species","347265","","Mithridatocetus eichwaldi","species","347265","Tortonian","","11.62","7.246","60648"
"1348018","occ","","","88545","Cetotherium rathkei","species","69834","obsolete variant of","Cetotherium rathkii","species","64469","Tortonian","","11.62","7.246","60839"
"1348019","occ","","","88545","Cetotherium priscum","species","69837","nomen dubium","Cetacea","order","36652","Tortonian","","11.62","7.246","60839"
"1348294","occ","","","182676","Herpetocetus sp.","genus","36725","","Herpetocetus","genus","36725","Zanclean","","5.333","3.6","60879"
"1348680","occ","","","45784","Sitsqwayk n. sp. cornishorum","species","347954","","Sitsqwayk cornishorum","species","347954","Chattian","","28.1","23.03","60914"
